Acc_BBAN,Acc_IBAN,Account_Opened_Date,Balance,Customer_Id,Deposit_Type,Maturity_Amt,Principal_Amt,Status,Tenure
CDHU53148157183928,GB57PGTA57568059127979,23-03-1994,$291.33 ,85464,Recurring Deposit,$0.04 ,$0.77 ,Pre-Matured,2-years
SNYW29920314671537,GB88YEYS94497128984866,25-02-2008,"$91,231.91 ",107205,Fixed Deposit,$43.97 ,$879.33 ,Pre-Matured,2-years
XJBH24634827059219,GB45LUSC82629008277152,16-10-2000,$69.13 ,67911,Fixed Deposit,$0.17 ,$3.43 ,Matured,3-years
DLNE14986440864517,GB93CKNG55658510708227,8/5/1991,"$9,071.73 ",132691,Recurring Deposit,"$3,231.12 ","$64,622.44 ",Matured,1-year
XCJS48403030779590,GB08FLFS28305690481121,15-07-1971,"$7,825.95 ",91550,Recurring Deposit,"$3,186.47 ","$63,729.34 ",Matured,5-years
OICY55597778588357,GB61NQYK32496040096293,15-02-2007,$68.57 ,91550,Recurring Deposit,$3.23 ,$64.66 ,Matured,5-years
ZSLB30422850297214,GB10NHIH14535116891988,12/2/2022,$168.13 ,21627,Fixed Deposit,$1.57 ,$31.48 ,Pre-Matured,5-years
SXAK92573829223288,GB06EEEB65343868618137,26-09-1980,"$7,738.57 ",21627,Fixed Deposit,$42.28 ,$845.53 ,Pre-Matured,5-years
FSFS03536043971130,GB15NAHN99961308675026,4/11/1976,$571.95 ,150872,Recurring Deposit,"$1,273.00 ","$25,460.03 ",Matured,5-years
BJQO82479103229343,GB38FJUW80610036028211,15-02-1975,$90.78 ,147271,Fixed Deposit,$364.97 ,"$7,299.49 ",Matured,1-year
CSMW52790228393586,GB60KMTN41601776106416,18-09-1995,$55.26 ,500,Fixed Deposit,$0.02 ,$0.36 ,Loan against TD,5-years
EGGY41959471362625,GB61YUWZ44287578615966,21-03-2023,$736.58 ,156706,Fixed Deposit,$4.66 ,$93.11 ,Loan against TD,4-years
PNUN56144494937970,GB66CFMV68544747020723,10/9/1987,$908.86 ,129620,Fixed Deposit,"$1,717.66 ","$34,353.24 ",Pre-Matured,2-years
DTUJ00126436339709,GB60WLDJ38724862551432,3/10/1978,"$83,779.89 ",125208,Recurring Deposit,$2.55 ,$51.01 ,Pre-Matured,4-years
IAZP28226079220305,GB02JAXL03672346800689,3/12/1988,"$8,278.57 ",166864,Fixed Deposit,$2.18 ,$43.66 ,Pre-Matured,2-years
JHSA25669275721269,GB67VBGX67497076098002,8/2/2012,"$33,341.43 ",166864,Recurring Deposit,$3.10 ,$62.06 ,Matured,1-year
YCGT02382299993190,GB54HGHX48658815834754,8/12/2007,"$91,720.28 ",13563,Fixed Deposit,$0.45 ,$9.07 ,Matured,4-years
XAMP11960748988275,GB68DDYF46056868843525,23-10-1985,"$79,571.11 ",13563,Recurring Deposit,$0.30 ,$6.05 ,Matured,2-years
GITX49947502984650,GB30VTZX16172816155953,16-11-2018,$9.87 ,138099,Fixed Deposit,$643.31 ,"$12,866.12 ",Matured,1-year
OXKR96911800960959,GB06JRZF64030707649831,3/12/2026,"$58,661.85 ",164808,Fixed Deposit,$22.42 ,$448.45 ,Matured,4-years
GWIR85733002893894,GB98LYFK54233274558804,6/4/1975,$4.50 ,164808,Recurring Deposit,$11.56 ,$231.29 ,Matured,3-years
JCJI69233437620712,GB08UEJY99980459194040,30-09-1975,$221.63 ,198099,Fixed Deposit,$2.95 ,$58.96 ,Matured,4-years
AWLU98713075545412,GB18LCXX77064753894761,30-08-2004,$435.92 ,198099,Fixed Deposit,$39.14 ,$782.88 ,Matured,3-years
ZNJO15358067740937,GB85WQQM68317713064249,6/1/2007,$26.17 ,50215,Recurring Deposit,$149.29 ,"$2,985.85 ",Matured,1-year
FBKM18548142442388,GB44MIOK91099288975050,23-03-2014,$1.97 ,50215,Recurring Deposit,$0.90 ,$17.91 ,Loan against TD,4-years
HCZA68860793180404,GB89IQBG58517892631203,13-05-2011,$9.58 ,111590,Recurring Deposit,$18.80 ,$376.08 ,Matured,4-years
UMKH40542887706158,GB98IWLB55644362388191,25-09-1985,$100.35 ,197475,Recurring Deposit,"$3,039.25 ","$60,785.03 ",Pre-Matured,1-year
XNVA27734973541636,GB38YIJZ91396904007913,12/2/1976,"$5,859.25 ",12354,Recurring Deposit,$5.89 ,$117.85 ,Matured,1-year
LHTG13780889335365,GB78EAYR78137415892393,13-06-1978,$183.90 ,187586,Fixed Deposit,"$4,172.11 ","$83,442.19 ",Matured,5-years
IDKL03683538181762,GB12ECAD76701414981150,18-10-1970,$9.72 ,187586,Recurring Deposit,$4.88 ,$97.51 ,Pre-Matured,2-years
MXOO87509077696939,GB67UGWL24884051207027,1/10/1991,$48.94 ,1665,Fixed Deposit,$46.88 ,$937.59 ,Matured,2-years
BAGV72560676089516,GB87LHXN69594820649814,28-12-1975,$149.14 ,29099,Recurring Deposit,"$1,970.64 ","$39,412.89 ",Matured,3-years
BEMP21335982249845,GB84BTNT46601326888734,22-07-1997,$4.78 ,29099,Fixed Deposit,$0.32 ,$6.32 ,Loan against TD,5-years
XJEJ79729300341374,GB98PFBH48820218241182,23-02-1994,$27.70 ,67012,Recurring Deposit,$359.52 ,"$7,190.42 ",Matured,4-years
UJJV80821493535437,GB63YPQO45071865090747,22-07-1993,"$47,145.52 ",67012,Fixed Deposit,$0.20 ,$4.05 ,Pre-Matured,2-years
LYPF07990647336981,GB46MMFV30366818802975,20-04-2020,$437.75 ,32537,Recurring Deposit,$1.63 ,$32.61 ,Matured,3-years
AHWL25992519383791,GB61DMCM24324904199412,8/11/2007,"$4,011.48 ",157374,Fixed Deposit,$0.26 ,$5.29 ,Loan against TD,5-years
YXHJ73591817525166,GB23HNNU26893916087174,19-09-1994,"$35,757.24 ",158980,Recurring Deposit,$0.09 ,$1.75 ,Pre-Matured,3-years
RPYH12829011261453,GB57FJAX01637861412072,10/1/2004,$594.59 ,448,Fixed Deposit,"$3,116.45 ","$62,328.91 ",Pre-Matured,3-years
HHBO94815466862802,GB06BZGB10246739735310,18-04-1972,"$6,863.25 ",448,Fixed Deposit,$9.58 ,$191.53 ,Loan against TD,4-years
QZWZ77510378588209,GB07TJRN90927695348151,30-01-2009,$96.79 ,4116,Fixed Deposit,"$2,792.89 ","$55,857.87 ",Loan against TD,2-years
RKOJ07918357730831,GB28OYIF86412969003174,12/5/2021,"$68,993.21 ",4116,Fixed Deposit,$310.91 ,"$6,218.15 ",Pre-Matured,2-years
YIRC86987043215272,GB52SDIL97718103755763,10/12/2009,"$3,061.76 ",192018,Fixed Deposit,$0.32 ,$6.38 ,Pre-Matured,4-years
BJFL93501416093182,GB89NRIB77097310498022,15-01-2024,$8.77 ,86635,Recurring Deposit,$0.31 ,$6.28 ,Matured,5-years
ESXY83686566170094,GB94XNAJ84348902178464,1/9/1993,$53.38 ,86635,Recurring Deposit,$379.58 ,"$7,591.59 ",Loan against TD,4-years
BDSU63520602574754,GB53YAVW71195164383911,13-09-2015,"$92,444.26 ",75758,Recurring Deposit,$1.75 ,$34.97 ,Loan against TD,4-years
LEPM89042965224247,GB29XDQV00988851477575,30-08-2001,"$2,126.78 ",96607,Fixed Deposit,$26.99 ,$539.76 ,Matured,1-year
ZNMD87339012988256,GB93EIQU25017803963177,7/9/2016,"$17,647.68 ",17229,Recurring Deposit,$4.64 ,$92.78 ,Loan against TD,3-years
RVDW90386476613410,GB70DDZX60932193561233,9/4/1988,$6.86 ,17229,Recurring Deposit,$0.27 ,$5.36 ,Matured,4-years
IRXH23130703612659,GB92VKPJ53120135794068,21-09-2020,$425.53 ,11792,Recurring Deposit,"$1,385.91 ","$27,718.19 ",Matured,1-year
PNFZ32368593241005,GB65VRQZ29625276822811,27-09-2007,"$30,181.10 ",11792,Fixed Deposit,$3.75 ,$75.01 ,Matured,1-year
JAHZ80258069002370,GB21UYZS23620149739077,29-10-1998,$8.34 ,143243,Recurring Deposit,$2.69 ,$53.89 ,Pre-Matured,2-years
MHBG74565635612780,GB06AFUW36564160606686,3/4/2007,"$1,508.12 ",22817,Recurring Deposit,$20.41 ,$408.18 ,Matured,3-years
JPRR12351728320169,GB33QXIE54869076099195,11/11/1973,$66.65 ,22817,Fixed Deposit,$30.43 ,$608.63 ,Loan against TD,5-years
EVRS57987873515445,GB98ZLWP08037337939400,2/9/2016,$3.24 ,121602,Fixed Deposit,$139.95 ,"$2,798.92 ",Loan against TD,5-years
PHND94800148648274,GB56EQUH94439988799159,22-05-1975,"$26,219.30 ",121602,Fixed Deposit,$1.41 ,$28.26 ,Pre-Matured,3-years
COOL39943473733630,GB43FLKT38976153894912,6/4/1993,$1.43 ,100559,Fixed Deposit,$99.50 ,"$1,989.95 ",Matured,3-years
JCCQ89078931087881,GB28YZHH50254246808399,13-07-1981,$7.42 ,187959,Recurring Deposit,"$3,979.09 ","$79,581.89 ",Loan against TD,5-years
CSBS22831286624186,GB89KAZZ38652707178013,3/8/1979,"$26,928.69 ",126372,Recurring Deposit,"$2,225.24 ","$44,504.88 ",Loan against TD,1-year
UUSE83296425846315,GB07DMOC31634665309417,16-01-1996,$36.01 ,68741,Recurring Deposit,"$3,520.42 ","$70,408.33 ",Matured,3-years
JHHI68599533102240,GB02NRDM66117860188000,19-09-1973,$55.90 ,68741,Fixed Deposit,$961.28 ,"$19,225.50 ",Pre-Matured,3-years
BHHC60342896346177,GB15TGFH85645331952263,11/11/2025,$82.71 ,169332,Recurring Deposit,$0.04 ,$0.79 ,Pre-Matured,2-years
BHQN18728952856791,GB57LTXI58323379654538,18-01-2016,$0.67 ,139992,Fixed Deposit,$10.25 ,$205.02 ,Matured,2-years
NOJE92951712807131,GB23GJRK59006276876790,23-09-2018,$823.44 ,139992,Recurring Deposit,"$1,307.21 ","$26,144.20 ",Loan against TD,5-years
QNIC90691731278595,GB66FOUN83262331266875,18-06-2008,$5.79 ,15294,Fixed Deposit,$303.51 ,"$6,070.26 ",Pre-Matured,1-year
CAKA93151586655275,GB56DMNP70355791806548,30-10-1990,"$65,494.78 ",113207,Fixed Deposit,$261.50 ,"$5,230.03 ",Pre-Matured,4-years
SNPC74388355137980,GB20ZNUS36377837107479,25-02-1976,$7.41 ,173194,Fixed Deposit,$0.17 ,$3.31 ,Matured,4-years
INWJ17450087596019,GB84BAUA70209898493765,16-11-2014,$664.12 ,61114,Fixed Deposit,$0.41 ,$8.14 ,Loan against TD,5-years
GDUB62716049998955,GB68WMKC83167197921593,30-03-1975,$1.47 ,61114,Recurring Deposit,$151.97 ,"$3,039.45 ",Matured,2-years
CIME48815518889833,GB82OFZE83491551606252,14-03-2025,"$97,538.68 ",55807,Recurring Deposit,$0.03 ,$0.57 ,Loan against TD,2-years
ZBKK41328793142504,GB37VBTY55999645006488,13-06-1990,$0.62 ,176418,Fixed Deposit,$190.69 ,"$3,813.71 ",Pre-Matured,1-year
BMRP03453485077242,GB23XSGM18642509652549,9/11/2010,$8.65 ,176418,Fixed Deposit,$481.71 ,"$9,634.26 ",Loan against TD,4-years
WWOL42386147013282,GB86KBPU39047708352034,12/4/2005,$8.51 ,71668,Recurring Deposit,$0.22 ,$4.35 ,Pre-Matured,1-year
ZFOZ56300888856156,GB12WZQY83888841725132,12/5/1979,"$84,691.83 ",59667,Recurring Deposit,$25.45 ,$509.09 ,Pre-Matured,1-year
PQZV04410297790957,GB60ICNA53703339864696,12/3/1981,$4.34 ,87174,Recurring Deposit,$89.11 ,"$1,782.18 ",Loan against TD,1-year
LNWH66394273225423,GB33VPVX04080137045771,1/4/2005,$45.10 ,181837,Recurring Deposit,$31.34 ,$626.88 ,Matured,4-years
FSJX73700360263207,GB33RAGN72500309637925,13-09-1972,$68.56 ,181837,Fixed Deposit,$0.29 ,$5.84 ,Matured,2-years
VYQL39861539998379,GB05DWER44017447115576,15-09-1988,$482.73 ,64340,Fixed Deposit,$278.70 ,"$5,573.92 ",Loan against TD,2-years
QUCL37823209979423,GB51AUBX97299724018375,21-06-1997,$5.49 ,23153,Fixed Deposit,$33.86 ,$677.21 ,Matured,5-years
NATG37621968780181,GB74EDSM88072982809784,3/5/2016,$93.99 ,87834,Recurring Deposit,"$1,190.09 ","$23,801.71 ",Matured,2-years
GUMA53202271947571,GB79GXGO06006832290150,5/5/1983,$52.48 ,87834,Fixed Deposit,"$2,565.25 ","$51,304.90 ",Matured,1-year
RDCV22814708648279,GB46BPWQ96807354813252,20-01-1995,$30.11 ,12721,Fixed Deposit,$0.45 ,$9.03 ,Pre-Matured,4-years
GJRA86893304502272,GB62SHSD98747354477849,8/8/1989,"$8,226.05 ",66269,Fixed Deposit,$385.36 ,"$7,707.12 ",Matured,3-years
KXFW25842464089488,GB47WETO49957709739818,31-07-2003,$89.62 ,190950,Recurring Deposit,$47.40 ,$948.06 ,Pre-Matured,4-years
ENTH88974557122613,GB92LFUH28388186724302,29-04-2016,"$8,702.38 ",190950,Recurring Deposit,$10.35 ,$207.08 ,Pre-Matured,3-years
WQGY19710397159042,GB81ZGBD77003684226109,30-05-2020,"$3,307.67 ",162553,Recurring Deposit,$386.86 ,"$7,737.17 ",Pre-Matured,5-years
WLJW11666948209460,GB68TAPM44716053830545,10/11/1980,$6.47 ,190470,Recurring Deposit,$2.47 ,$49.44 ,Matured,1-year
IPRN49005796500617,GB16MOIP52584379367497,10/1/2014,$5.28 ,190470,Recurring Deposit,$25.17 ,$503.46 ,Pre-Matured,5-years
KIVJ36637336222048,GB04WVFG12368222814002,5/5/2005,"$8,602.30 ",168341,Fixed Deposit,$33.10 ,$661.95 ,Pre-Matured,4-years
IOVS48136337408368,GB53JOJS63213174340002,13-05-1984,$77.78 ,67189,Recurring Deposit,$3.36 ,$67.11 ,Loan against TD,3-years
KAKF65613142101417,GB35OGRY37722922161746,4/2/1996,$922.03 ,125117,Recurring Deposit,$0.29 ,$5.76 ,Loan against TD,5-years
TIOF87543283206481,GB36NGUA77248741375793,16-11-1989,$7.22 ,125117,Recurring Deposit,$0.26 ,$5.22 ,Loan against TD,4-years
UNNZ36077419344577,GB12QNCP30185418125659,18-05-2005,$82.91 ,96295,Fixed Deposit,$1.01 ,$20.29 ,Pre-Matured,3-years
HLQJ72072975821233,GB12UIJD38916329727746,25-06-2000,$48.06 ,108814,Recurring Deposit,$36.49 ,$729.84 ,Loan against TD,4-years
OYZB02335814333035,GB21BULX36837546363388,19-06-2025,"$1,736.37 ",134325,Recurring Deposit,$287.22 ,"$5,744.38 ",Matured,2-years
KBRL31754627676455,GB64XEWD10946018964226,9/11/2016,$37.63 ,154946,Recurring Deposit,$30.07 ,$601.32 ,Loan against TD,2-years
NCMM50338694595961,GB79EEJU69865922371254,19-06-2018,$9.84 ,133576,Recurring Deposit,$11.74 ,$234.72 ,Pre-Matured,1-year
HJXT64107354110514,GB44URLI78212503380826,24-10-1984,$451.91 ,138108,Recurring Deposit,"$4,977.71 ","$99,554.28 ",Loan against TD,4-years
YSLJ70023270275039,GB66YIDV89801038157773,2/4/1984,$515.22 ,147036,Recurring Deposit,$9.94 ,$198.88 ,Loan against TD,5-years
PRHK46496809371298,GB05FOTQ02129559412009,6/11/2006,$817.66 ,161825,Fixed Deposit,$346.72 ,"$6,934.49 ",Loan against TD,1-year
QDKV46612731808700,GB67YIRH82612231805020,12/12/2023,"$61,479.57 ",161825,Recurring Deposit,$0.34 ,$6.74 ,Matured,2-years
ZJKY85022877760850,GB14MREC22822664746766,30-07-1993,"$18,206.69 ",172328,Fixed Deposit,"$2,313.57 ","$46,271.49 ",Matured,1-year
YHMQ03369235274475,GB30PRWV46185842249859,30-11-1986,"$48,089.39 ",13112,Fixed Deposit,$4.39 ,$87.74 ,Matured,4-years
JIZF52597946613868,GB88CUSQ75485917607845,17-08-1995,$49.38 ,172928,Recurring Deposit,"$3,420.16 ","$68,403.19 ",Matured,5-years
PEFU97199906724869,GB82IXQO31699661155548,21-08-1988,$375.78 ,22250,Fixed Deposit,$0.80 ,$15.98 ,Matured,1-year
AJMJ75848830798450,GB50RFMQ99737976753465,20-04-1971,"$7,335.07 ",182784,Fixed Deposit,$0.08 ,$1.64 ,Matured,3-years
WDYT30062103398238,GB15SOWF37158726366590,20-01-1994,$2.32 ,189215,Fixed Deposit,$2.36 ,$47.24 ,Matured,1-year
QZBE95731354475766,GB35WMHO83141585178049,20-03-2014,"$68,236.70 ",86092,Recurring Deposit,$23.98 ,$479.55 ,Pre-Matured,4-years
RNMG74198206621988,GB49NHBS07179915233282,6/6/1972,$976.62 ,173338,Fixed Deposit,$88.73 ,"$1,774.65 ",Matured,4-years
ARTZ68725697188257,GB17VHYJ86947516446903,11/4/2026,$570.46 ,173338,Fixed Deposit,$0.10 ,$1.93 ,Pre-Matured,2-years
QYTJ25810230795940,GB49GVLN38029311783028,29-09-2001,$7.02 ,69421,Recurring Deposit,$413.59 ,"$8,271.82 ",Loan against TD,4-years
WODY79818051169141,GB53SOFE11619547495018,18-11-2002,"$6,865.26 ",199821,Fixed Deposit,$557.32 ,"$11,146.41 ",Pre-Matured,3-years
GVUV78915864013693,GB89EXVK93215699382122,4/9/1984,"$6,831.85 ",199821,Fixed Deposit,$1.23 ,$24.69 ,Loan against TD,4-years
KFLK51462239658566,GB43FFBX45104839488304,21-01-1993,"$2,079.50 ",98353,Recurring Deposit,$3.86 ,$77.22 ,Loan against TD,5-years
QPPX17864750724075,GB70GYGN40023495372660,13-08-2003,$147.09 ,98353,Fixed Deposit,$26.38 ,$527.54 ,Loan against TD,1-year
WKZO13388694071559,GB45JMTB56481298382718,13-01-1985,$50.63 ,55882,Fixed Deposit,$0.01 ,$0.14 ,Pre-Matured,4-years
LVSX51188888839662,GB11ZESF92223009286822,7/11/2019,$5.01 ,55882,Recurring Deposit,$229.98 ,"$4,599.53 ",Loan against TD,1-year
VSQK01879113591909,GB05SDTO54273480827762,19-10-2009,$7.45 ,11006,Fixed Deposit,$10.86 ,$217.21 ,Loan against TD,4-years
UHIT62638193655132,GB27RNHV84587828839979,24-09-2009,$97.67 ,103353,Recurring Deposit,"$4,239.18 ","$84,783.60 ",Loan against TD,3-years
WMJQ45711681007259,GB57JEPU11653114152577,14-07-2014,$58.79 ,66709,Recurring Deposit,"$1,108.12 ","$22,162.30 ",Matured,3-years
KKNU63042126886945,GB47RNXQ97683257913833,10/2/2019,"$5,229.79 ",66709,Recurring Deposit,$0.44 ,$8.85 ,Loan against TD,1-year
LPLZ04414979195991,GB84NQWH73185084144626,26-08-2000,$754.43 ,103281,Recurring Deposit,"$1,696.23 ","$33,924.62 ",Matured,4-years
RPWJ87430540646351,GB50KWLU15926243596927,25-11-1997,$689.34 ,126778,Fixed Deposit,$3.00 ,$60.06 ,Matured,4-years
MCVU52839615497297,GB12TNFO60140272448991,9/10/2009,"$44,061.01 ",48142,Fixed Deposit,$27.47 ,$549.38 ,Pre-Matured,1-year
ACSN19383346700821,GB79KZAO95179403387333,30-11-2023,$464.29 ,6800,Recurring Deposit,$3.73 ,$74.55 ,Loan against TD,5-years
VPTN36814464897386,GB69XQVD37918628293840,5/9/2013,$14.93 ,6800,Recurring Deposit,$0.24 ,$4.80 ,Loan against TD,5-years
COWU00072186359320,GB02DTYB94849953638893,22-10-2019,$26.92 ,65936,Recurring Deposit,"$4,425.19 ","$88,503.80 ",Pre-Matured,2-years
REQZ72070882716182,GB38MOOJ55111570176547,12/12/2014,$798.19 ,65936,Recurring Deposit,$847.34 ,"$16,946.76 ",Matured,5-years
MIIN15751097637949,GB44PSGR73271823338141,20-12-2019,"$47,539.55 ",108428,Recurring Deposit,$653.18 ,"$13,063.56 ",Matured,3-years
JYWD94939984586496,GB49KYZO45296818903446,27-05-2012,"$78,889.96 ",113939,Recurring Deposit,$0.07 ,$1.49 ,Loan against TD,1-year
JZFT61017251916754,GB96IDGH11845945076886,16-01-2001,$0.36 ,198163,Recurring Deposit,$143.75 ,"$2,874.96 ",Loan against TD,2-years
EJGC18791697168812,GB62LRBD30470578629242,11/6/1984,"$64,920.19 ",117008,Recurring Deposit,$0.14 ,$2.85 ,Loan against TD,1-year
QGJT39560458588946,GB74DARA69966112040603,19-10-2015,$5.99 ,117008,Fixed Deposit,$4.23 ,$84.58 ,Loan against TD,4-years
KGQQ73135073334170,GB14TRXA24059730795045,20-02-1977,$0.23 ,81305,Fixed Deposit,"$1,171.39 ","$23,427.76 ",Matured,1-year
GHUS34197878166391,GB62INOU49996434826370,29-08-1991,$90.81 ,81305,Recurring Deposit,$42.36 ,$847.16 ,Loan against TD,1-year
JXNU73490503743470,GB14WDFU49241455353601,5/4/1988,$3.55 ,39976,Fixed Deposit,$481.30 ,"$9,626.05 ",Loan against TD,2-years
UUVF30853657247190,GB81YRCV61317391122409,31-05-1998,$44.14 ,190924,Fixed Deposit,$11.29 ,$225.84 ,Matured,2-years
HTEO51733779226176,GB50ROXM66767244112600,30-11-2024,$9.42 ,190924,Fixed Deposit,$0.18 ,$3.58 ,Loan against TD,1-year
QSOX24528212668378,GB30KJOI04778668584368,19-05-2013,$88.73 ,104608,Recurring Deposit,$36.00 ,$719.90 ,Matured,2-years
FGDQ24485135806784,GB58XVXA68166323440632,5/1/2025,"$3,079.86 ",104608,Recurring Deposit,$11.26 ,$225.26 ,Matured,2-years
QFJQ93219319578607,GB37NYPM25022939957196,6/1/1987,$0.67 ,21893,Recurring Deposit,$328.49 ,"$6,569.85 ",Pre-Matured,2-years
NLKO42877631944673,GB30PRZO28369772907245,20-04-1984,"$84,626.82 ",96537,Fixed Deposit,$4.99 ,$99.87 ,Loan against TD,3-years
VTRZ76662158316936,GB17KYGJ44436158965523,23-05-1978,$344.53 ,96537,Fixed Deposit,$32.63 ,$652.61 ,Matured,3-years
PVFU02471676799086,GB07BTOC64649434562113,11/6/2003,$72.22 ,189949,Recurring Deposit,$24.54 ,$490.81 ,Pre-Matured,1-year
AYPM12461173109345,GB48WSWK99859126372003,3/8/1979,"$83,837.87 ",189949,Fixed Deposit,"$1,429.19 ","$28,583.83 ",Pre-Matured,2-years
VHRS75147703628592,GB13KMVF32874773207548,10/5/1987,$30.28 ,125920,Recurring Deposit,"$2,489.71 ","$49,794.24 ",Pre-Matured,2-years
BPAP64872132823294,GB88YFDR56723400727400,30-01-1981,"$23,044.47 ",125920,Recurring Deposit,$0.21 ,$4.11 ,Matured,4-years
IZJP53034180442064,GB27MXPR46365475947971,24-01-2009,"$44,294.92 ",37053,Fixed Deposit,$47.50 ,$949.96 ,Loan against TD,4-years
ZHNF73595977962925,GB26OLOI93674083040519,12/9/2018,"$91,282.84 ",127144,Recurring Deposit,$27.60 ,$552.06 ,Matured,1-year
OLLN58173058179474,GB97FJNL28803479873409,1/4/1988,"$75,072.20 ",127144,Recurring Deposit,$1.58 ,$31.53 ,Matured,1-year
GXMP59323539009305,GB47NMVP92233483918407,9/6/1980,$9.52 ,33706,Recurring Deposit,"$4,673.82 ","$93,476.44 ",Pre-Matured,1-year
CLUB07809360578147,GB74ELDY93875846910228,20-04-2021,"$6,596.59 ",141390,Fixed Deposit,$10.90 ,$217.97 ,Pre-Matured,4-years
KLNO28591790068942,GB69HWPK57876667186083,22-07-1970,$94.98 ,141390,Recurring Deposit,"$3,029.10 ","$60,581.90 ",Pre-Matured,4-years
BERB37309886977588,GB90WNSA72399907292228,8/3/2002,"$70,090.84 ",189695,Recurring Deposit,$0.19 ,$3.85 ,Loan against TD,1-year
LKHO00669026271874,GB43KGGC60034000058200,28-09-2002,"$23,357.02 ",189695,Recurring Deposit,"$4,922.26 ","$98,445.10 ",Matured,4-years
IAVM67051764860428,GB10PQBJ02161253515993,30-10-2005,$36.31 ,58159,Fixed Deposit,$3.30 ,$66.00 ,Loan against TD,1-year
LMOC84591319806460,GB70HJEO71843375532491,20-01-2023,$0.38 ,58159,Fixed Deposit,$0.07 ,$1.31 ,Matured,4-years
VUUQ38174615409767,GB97XKXO21279560066489,16-05-2001,$5.92 ,190030,Fixed Deposit,$10.90 ,$218.07 ,Matured,4-years
DJUF66942272035192,GB86XBVW52130187553165,30-07-1991,"$77,436.28 ",190030,Fixed Deposit,$23.21 ,$464.29 ,Pre-Matured,5-years
CHRT26199339023409,GB36COYF76909012689432,26-02-1985,"$64,099.45 ",113214,Recurring Deposit,$46.12 ,$922.33 ,Matured,5-years
YEIF36108329834326,GB36CGXS45238507786555,5/6/2017,$6.42 ,113214,Fixed Deposit,$277.53 ,"$5,550.53 ",Loan against TD,3-years
DZGI95929002544389,GB04JYYH94693091761585,30-10-1994,"$13,373.00 ",91895,Fixed Deposit,$201.68 ,"$4,033.69 ",Matured,4-years
OZXB56597212043300,GB71WZDU53048558934091,15-01-1978,$147.82 ,163328,Recurring Deposit,"$2,174.83 ","$43,496.57 ",Pre-Matured,1-year
LOBU53773068625940,GB03ADUX83325774483931,4/9/2011,$40.00 ,163328,Recurring Deposit,$32.11 ,$642.28 ,Pre-Matured,3-years
GCEX24233022378278,GB21TMQJ98486552327658,1/5/2022,$33.81 ,52195,Fixed Deposit,$19.36 ,$387.16 ,Pre-Matured,3-years
CBYY80668257353329,GB29EMNC64994343930240,4/1/1973,$65.78 ,94378,Fixed Deposit,$4.61 ,$92.11 ,Loan against TD,3-years
KBMY68362658879306,GB95LUYG65561837828068,27-09-1979,$291.02 ,94378,Recurring Deposit,$31.61 ,$632.29 ,Pre-Matured,4-years
KQEY45021717734859,GB30ETGM48777371569586,20-08-2003,"$7,400.36 ",55693,Recurring Deposit,"$4,045.12 ","$80,902.33 ",Pre-Matured,5-years
CWWR59829030730978,GB59EIMO89101828123909,4/1/2000,"$30,516.03 ",174234,Fixed Deposit,$38.01 ,$760.10 ,Pre-Matured,2-years
VHZE76147856956099,GB69IRZE93223041134120,31-05-2008,$9.49 ,102008,Recurring Deposit,$53.72 ,"$1,074.49 ",Pre-Matured,2-years
ADCL60542466512967,GB13XFYJ29715268731288,23-12-1998,"$29,531.79 ",102008,Recurring Deposit,"$3,584.56 ","$71,691.12 ",Pre-Matured,5-years
YBAA62036292805410,GB72KHWN79482406994117,17-04-1974,$168.14 ,179332,Fixed Deposit,$42.50 ,$849.95 ,Pre-Matured,4-years
HRQJ28458965229419,GB92GKDM65935249239299,7/1/1984,"$3,531.57 ",179332,Fixed Deposit,$18.33 ,$366.55 ,Pre-Matured,3-years
LSML19692739164879,GB43XAOM59660924655627,6/11/2025,"$5,105.18 ",104572,Recurring Deposit,$221.07 ,"$4,421.44 ",Matured,2-years
EVRN78593780426307,GB58MKMM82502935442718,2/10/2011,$55.99 ,104572,Recurring Deposit,"$4,579.36 ","$91,587.24 ",Matured,3-years
BOGC53833765877995,GB19KULD12342435993626,19-06-2021,$313.90 ,96645,Fixed Deposit,$47.54 ,$950.82 ,Loan against TD,1-year
FJDX11305331300901,GB94PSKN33088004662808,17-07-2009,"$4,069.13 ",122212,Recurring Deposit,$228.97 ,"$4,579.36 ",Matured,4-years
KOHL12425613515525,GB08KXBB82937327157214,12/1/2012,$9.09 ,122212,Fixed Deposit,$470.30 ,"$9,406.01 ",Pre-Matured,3-years
PXQW37362660409573,GB77NTXK60136021982869,7/2/2025,$94.35 ,30456,Recurring Deposit,$211.45 ,"$4,228.92 ",Pre-Matured,3-years
IHYX22346863464377,GB76WBEX07582165342269,20-12-1978,$3.88 ,30456,Recurring Deposit,$1.26 ,$25.17 ,Pre-Matured,4-years
SGZK90605855006955,GB95UBJH78613009266074,5/1/1979,$5.40 ,178380,Fixed Deposit,$65.87 ,"$1,317.37 ",Matured,1-year
