Loan ID,Loan Status,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens,Customer Id,Direct_debit_status,Acc_IBAN,Acc_BBAN
ea4496b9-838d-4385-895b-eaeb2bf2b9f4,Fully Paid,266288,Short Term,712,1426178,,Rent,Debt Consolidation,6500.85,12.5,48,10,0,164958,271326,0,0,86974,No,GB12COWJ63412488226544,EOLC74606874567051
df22e64d-2819-4c2e-8076-d2ae127c9888,Charged Off,674916,Long Term,743,1224056,10+ years,Home Mortgage,Debt Consolidation,20400.87,25.1,,11,0,864918,2478916,0,0,26091,Yes,GB70NYYP74997998129694,FXIZ80865593942431
b00b470d-76fd-48e3-8a52-fc3787a3f542,Fully Paid,99999999,Short Term,701,938030,5 years,Rent,Home Improvements,12116.11,13.1,,6,2,132943,208010,2,0,168783,No,GB84WZJA63360357971835,DVRT02878581578422
ec7826a8-dcc3-4210-a2e5-bba871ac724d,Fully Paid,467258,Short Term,721,2344429,2 years,Rent,Home Improvements,13597.73,13.2,21,10,0,234213,376134,0,0,111903,No,GB43VWKF87687334629828,LXTN77454578093464
1faa8d24-76db-4b37-a859-c1a557dbe2b3,Fully Paid,99999999,Short Term,715,658559,1 year,Rent,Debt Consolidation,15695.52,8,,24,0,183445,357016,0,0,144346,No,GB22LRSX44426176512622,SFTF46293012464896
cf8c9d82-3380-4aec-988a-ab45a612791b,Charged Off,395846,Long Term,647,892639,2 years,Rent,other,21497.93,21.3,67,9,0,95000,285714,0,0,62551,Yes,GB67TICH54044578149910,VDNR31003780721707
c79fc580-e366-4030-a45e-0a47e9b9ddaa,Charged Off,617166,Long Term,6740,2284332,3 years,Rent,Debt Consolidation,27412.06,13,6,13,0,388854,670010,0,0,27151,Yes,GB86SADK12079633630192,TSXR40609193092153
8fc3755f-02c3-4160-acb9-226f2d836a6c,Fully Paid,53548,Short Term,722,1021402,8 years,Home Mortgage,Debt Consolidation,17533.96,11.9,34,10,0,77672,243056,0,0,50800,No,GB53VFMB27612420232412,CVOP12078150364704
083b6dfd-c3a2-414e-9e34-701ab77a9d38,Fully Paid,64966,Long Term,704,673322,4 years,Rent,Debt Consolidation,6845.51,9.5,,13,0,56658,287716,0,0,128048,Yes,GB47EXYH40143654373935,YGKA33642021793406
7682d616-ecdf-4432-9011-b7e3443c2236,Fully Paid,201080,Short Term,744,1080492,2 years,Rent,major_purchase,15667.21,13,5,19,0,185136,592174,0,0,195025,Yes,GB31OAAS87366385614627,TMKP32738742416817
98734fd4-945a-4396-8c85-f2c17a17535c,Charged Off,274032,Short Term,729,1060276,8 years,Rent,Debt Consolidation,19615.03,17.4,,18,0,274588,558800,0,0,87426,No,GB83WNPP77439064113561,BKHF75504087738030
648bd13c-f58d-4010-b8d3-81094f9ef7f4,Charged Off,44660,Long Term,7260,439660,10+ years,Rent,Buy a Car,4993.77,18,,5,0,17347,84788,0,0,67638,No,GB33FNOD28655052117941,KTGA59715536870892
c135485b-3292-42b0-950e-5ac02f738b9a,Fully Paid,402314,Short Term,704,1431840,10+ years,Home Mortgage,Debt Consolidation,32693.68,16.4,,21,0,601502,767052,0,0,9345,Yes,GB98BYUC98538720199378,HMQE44831925489938
19f1f64a-cc58-464a-9eb7-908f2c7006d0,Fully Paid,99999999,Short Term,750,1010914,10+ years,Home Mortgage,Debt Consolidation,13226.09,28.2,,5,0,682176,1305612,0,0,139721,No,GB29XRUO41901378827885,KABG96372157030848
86996221-8347-488a-a56f-acd59fefd078,Fully Paid,173492,Short Term,708,805391,5 years,Rent,Debt Consolidation,18792.52,17.9,44,10,0,99180,219164,0,0,112811,Yes,GB16GKNQ47778847120996,ZRVW85040405523101
444c4587-9105-4ef7-b6da-5bc4228ee6d3,Fully Paid,787336,Long Term,696,3594097,6 years,Home Mortgage,other,34443.39,40.4,,6,0,740905,1023748,0,0,90097,Yes,GB38XUWU36992760872541,QGQD66248601751561
e1b909e0-8d56-4922-82f1-0e2e1c4a605e,Fully Paid,264418,Short Term,,,2 years,Home Mortgage,Debt Consolidation,32161.3,21.7,,17,0,430844,687170,0,0,127180,Yes,GB60JVAJ08219960590399,AKGB84015664949555
f0005e1d-4828-41c6-88f0-dcb556869c12,Charged Off,54912,Short Term,716,1043442,3 years,Rent,Buy a Car,10347.4,15.6,36,10,0,173603,966438,0,0,44378,Yes,GB37NDXK22526633448461,YLNO53692073375231
a09c90e9-d9fd-435b-bce0-29504c8dbe25,Fully Paid,350636,Short Term,,,5 years,Home Mortgage,Debt Consolidation,11953.28,18.6,,11,0,384484,510532,0,0,182412,No,GB35CIHB82749665383782,BUFN81428428157437
8792b6de-cf3c-4667-afbd-ef8c39d3142c,Charged Off,165770,Short Term,7280,867654,7 years,Rent,Debt Consolidation,13665.56,15,49,13,0,9652,279620,0,0,175085,No,GB44YGEF70229255687481,HWUX60595983557753
e97db5fc-2a49-4093-8b48-c30e4b1f670c,Fully Paid,224246,Short Term,729,1423917,10+ years,Home Mortgage,Debt Consolidation,17324.2,26.5,,12,0,274664,610412,0,0,1049,Yes,GB36VYYC32339977639286,ATPR50508542081801
7c236299-e66b-44e0-a1bf-3776b5193dcc,Fully Paid,99999999,Short Term,741,1257724,3 years,Home Mortgage,Debt Consolidation,17188.92,15.6,,12,0,497173,898084,0,0,170797,No,GB23LCZJ45246108567743,JAZH24080759070511
6db37250-9cb0-4600-902b-35bde50d5282,Fully Paid,530904,Short Term,736,2139704,10+ years,Home Mortgage,Debt Consolidation,38692.93,36,41,8,1,105716,212542,0,0,154946,Yes,GB76CJSH91278714580787,CFSC33470945827166
dbdcef8e-99cb-43a2-acee-b52fed8dbe54,Charged Off,112684,Short Term,749,681226,5 years,Home Mortgage,other,6358.16,17.5,,6,0,3781,364342,0,0,63469,Yes,GB88AJMZ09576067867731,UQOL57527628339822
52dc25c4-59a2-4b84-b9ca-f0ea8cf2f140,Fully Paid,264946,Long Term,684,3146286,2 years,Rent,Debt Consolidation,21394.76,22.7,22,7,0,170069,252472,0,0,122967,No,GB37EOVY52499229109908,PLMD21177358682664
5f30b633-a177-4cd1-8ae8-81ed2527285b,Charged Off,306768,Short Term,740,1797780,7 years,Own Home,Debt Consolidation,26217.72,17,34,18,0,251180,798996,0,0,196690,No,GB24LTGB63412622264928,LSIJ32001708948620
abc6de70-2e2f-435e-b2e3-08eaaf7cbf52,Fully Paid,99999999,Long Term,687,1341875,4 years,Rent,other,33323.15,16.9,,7,0,259464,524326,0,0,56490,Yes,GB36GCKH04664522526364,CGYR47781445235767
a0d466c8-ce3c-4e48-be68-4d27e6441703,Charged Off,197692,Short Term,,,10+ years,Rent,Debt Consolidation,3774.73,14.2,,6,0,160018,226226,0,0,102204,Yes,GB03HHPV69328202201247,SBIV27401250978669
a52c2b24-3640-49dd-bb3d-074681422d54,Fully Paid,44022,Short Term,,,4 years,Home Mortgage,Business Loan,26541.48,32.9,71,17,0,1570768,3418778,0,0,185043,Yes,GB30TNHR74136226499211,UQVY64727937034841
9eb460e6-f842-433a-a540-bd7f96449891,Charged Off,762366,Long Term,6460,1483596,10+ years,Home Mortgage,Debt Consolidation,10137.83,22.6,12,10,0,151525,321332,0,0,27583,No,GB07OQJG15082128517023,GUKN45179552178110
c433dfa1-0fdb-4a82-8326-eb7d6cadc61b,Fully Paid,189772,Short Term,743,1367525,1 year,Own Home,Buy a Car,2119.64,16.5,8,8,0,82327,982740,0,0,113243,No,GB36CHJE64091856596170,DYSV77873044649825
b485c2e0-4952-4c25-984c-325febebefdc,Fully Paid,245410,Short Term,,,,Rent,Debt Consolidation,14467.36,31.9,52,17,1,172083,809974,1,0,54333,No,GB51AYQX19190315128664,XDHW26481390763506
60baca72-85d5-4867-baef-c534cb404bcf,Fully Paid,330924,Short Term,686,3048512,< 1 year,Rent,Debt Consolidation,57413.63,16.3,7,25,0,289883,488576,0,0,128886,Yes,GB58WGOY32663374296132,EPVC19966641257501
8b9a451e-14d5-4d99-a4dc-7756ea803ad5,Fully Paid,99999999,Short Term,705,664867,< 1 year,Rent,Other,1933.63,32.6,,4,0,64410,335984,0,0,21710,No,GB54VNTN99267906503719,VDWX30404990423884
f9d1f108-963a-4ea3-9cf7-eb18e86ca71b,Fully Paid,354112,Short Term,,,2 years,Home Mortgage,Debt Consolidation,18043.54,14.2,,15,0,410153,752620,0,0,148025,Yes,GB59EJWA34027645926251,UHGP54919746776640
09099035-89f3-44e9-8160-d91c029c9258,Fully Paid,215292,Short Term,746,929670,4 years,Rent,Debt Consolidation,23241.75,13.5,,19,0,264632,529232,0,0,189943,No,GB10MWAT96296195174388,QONB17401607873786
8aca967a-01f0-453f-a93b-247c4b78db38,Charged Off,147114,Short Term,7360,944585,,Rent,Debt Consolidation,3589.48,13.7,25,11,0,77805,393360,0,0,119643,Yes,GB55NMTD27932670114742,FPBC69665371729690
e95397ec-7b14-4256-96eb-e23f8f0113c8,Fully Paid,431486,Long Term,,,6 years,Home Mortgage,Debt Consolidation,16393.58,14,32,10,0,61712,224026,0,0,180,Yes,GB92PMQM14785714053885,MZBT09374831952434
f366a698-eefa-4827-8e7a-9dab87390410,Fully Paid,215842,Short Term,725,853005,< 1 year,Home Mortgage,Debt Consolidation,18339.75,13.8,,11,0,297882,552750,0,0,14722,Yes,GB96EOWX33038189802049,NBNT82457688113971
39a28fd7-549b-4f5f-b4cd-757a951f6d03,Charged Off,450956,Long Term,6500,1304692,8 years,Rent,Debt Consolidation,28377.26,19.4,45,26,0,362216,901956,0,0,186097,No,GB33ETJW97450322036965,IWQX49399164337196
16b15fea-1810-4ca1-8bdc-ae194966a1a8,Fully Paid,765534,Long Term,,,< 1 year,Home Mortgage,Debt Consolidation,24202.58,14.7,80,15,0,65284,981706,0,0,95346,No,GB91JQIA62395196514426,WAMZ05892065838767
27469ea9-8b76-40b3-a2a4-1a0422ea2950,Fully Paid,261646,Short Term,715,1692406,10+ years,Rent,Debt Consolidation,19039.52,11,,9,0,226100,278212,0,0,195365,No,GB25VCKV39724848500396,PHOW17951782413705
95f8ccdf-854e-4401-9a42-f00ae0bdd327,Fully Paid,449570,Long Term,,,10+ years,Home Mortgage,Debt Consolidation,34638.71,29.6,54,18,0,298452,855360,0,0,154976,No,GB86GDJD66702519652482,TYKS99134556273181
0df526f6-2dbc-46a1-a414-06f4ab2c51a1,Charged Off,328614,Short Term,,,4 years,Rent,Debt Consolidation,14402.95,14.3,,7,0,309073,484286,0,0,167734,No,GB98NCYO75139874876524,LIVD40958976439976
965cd9f8-dce0-4523-84f9-217d3521020a,Fully Paid,328064,Long Term,630,812174,3 years,Rent,Buy a Car,9340.02,9.6,,13,1,149568,483758,0,0,58740,Yes,GB65LKZC09413809146626,GTRI02350279794514
fd17ba49-711b-45ff-b8ea-26b1fd1b6f5c,Fully Paid,623392,Short Term,,,8 years,Home Mortgage,Debt Consolidation,22745.28,16.3,14,6,0,208468,294008,0,0,55871,Yes,GB09NSRA92795281129073,JWFT67197622665692
7ec603ba-a959-4c70-a42e-88d1b008f3da,Fully Paid,407066,Short Term,707,781242,1 year,Rent,Debt Consolidation,18359.13,22.6,,9,0,256804,540650,0,0,199968,No,GB93RHKK26120422419576,BRCC68483728398072
ff4b99b2-9ba9-4fc7-8d2f-348c69d97414,Fully Paid,90486,Short Term,750,1238344,10+ years,Home Mortgage,Buy a Car,7811.85,25.5,,13,0,54359,723514,0,0,58646,No,GB29COIB69401119645646,GUUM68866924831428
15be5d5a-a9fa-4034-8e3f-49572ec26318,Fully Paid,110836,Short Term,747,3158522,5 years,Home Mortgage,Home Improvements,33164.31,15.4,,9,0,232864,418704,0,0,62703,Yes,GB57XVTX02698146403383,FSSH67869488799521
d819545b-c181-4298-b684-1a1a271a0403,Fully Paid,143506,Short Term,697,1299809,7 years,Home Mortgage,Medical Bills,23721.5,16.5,10,10,0,72010,221166,0,0,53972,No,GB96RHZP87051981611662,FAMT91777891895644
1323f3b7-e229-4f6d-9221-9d2f2a6e8917,Fully Paid,536646,Long Term,720,1316225,< 1 year,Rent,Debt Consolidation,26379.22,19.5,,10,0,506654,751168,0,0,125339,No,GB49CLCY27810150574639,XCLP90950506855926
d7dc819c-4a55-4c72-baed-8b23b0235d96,Fully Paid,208274,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,2264.99,24.4,75,7,1,99085,507672,1,0,131679,Yes,GB49WBFT47805412843567,SELJ47868921582508
0813a7c1-dae5-48eb-9e05-7fc32635df64,Fully Paid,166408,Short Term,688,1019920,7 years,Rent,Debt Consolidation,11984.06,20.9,36,6,0,55309,139546,0,0,192595,No,GB84YFUE16712273529113,OMKH94854917359928
bf3b99e9-d729-438e-b9d1-5573960ac6ee,Charged Off,128986,Short Term,717,1856490,5 years,Home Mortgage,Debt Consolidation,22896.71,17.6,27,11,0,149853,442640,0,0,142691,No,GB98HEIX39763637532930,GTGY51327508643564
f229d187-3d18-47f4-bef8-d7c2172ccbd0,Charged Off,172150,Short Term,,,< 1 year,Rent,Business Loan,3772.45,10.7,,5,0,136173,182908,0,0,39727,No,GB48YSJG36505779646298,CEQY71835809837917
09e4945d-dac2-44ff-9f5d-a372c95b2aa6,Fully Paid,99999999,Short Term,743,802218,7 years,Rent,Debt Consolidation,5528.62,20.8,,7,1,188708,364166,1,0,113680,No,GB77ETNE64050096492015,ESDP59441336386530
78f566dd-1c25-4e65-9bb3-332e048a3ec4,Fully Paid,537746,Short Term,745,2229156,2 years,Home Mortgage,Debt Consolidation,12334.61,12.2,,9,0,207841,296758,0,0,109028,No,GB89NDIX74893476358260,FWSR36741779184280
b595d9b8-a01a-4321-8f46-bffb8c5c5895,Fully Paid,121682,Short Term,743,1242049,1 year,Home Mortgage,Debt Consolidation,15525.47,17,11,7,0,37601,99638,0,0,89847,Yes,GB39HEMX59444052854944,FQYZ67726789857403
522c2ac1-7103-4aa6-86e8-b70cffc17b9e,Fully Paid,601150,Short Term,747,2317772,10+ years,Own Home,Debt Consolidation,23757.03,25.7,3,11,0,238450,865502,0,0,93277,No,GB45QWRP25141949469546,TKPR51398755348093
d175257b-6ffc-4251-b4a9-eef6b1f533e4,Fully Paid,137324,Short Term,747,648584,10+ years,Rent,Debt Consolidation,17403.43,15.9,,10,0,444543,1138808,0,0,18940,Yes,GB24SZPJ85348597195588,CSBB56270249637194
74cca33b-cd26-4228-a8ff-4808c1994451,Fully Paid,215204,Short Term,748,743432,7 years,Home Mortgage,Debt Consolidation,5594.36,11.7,,8,0,299212,701338,0,0,28794,Yes,GB98HQAO14202568445509,HDNL33196486306438
f589a49e-0331-4dc4-b278-091363e1ee8d,Fully Paid,176902,Short Term,713,780121,1 year,Home Mortgage,Debt Consolidation,14692.32,18.3,,14,1,133608,247522,1,0,112219,No,GB73VPXF95706599068295,GEPZ27061546105188
c537b8d4-136a-47b6-8e3b-09dc7d96d7f6,Fully Paid,99999999,Short Term,748,1043860,4 years,Rent,other,7872.27,14.1,,14,0,19209,220198,0,0,136750,Yes,GB82HNSC58908381846573,GTMT56947041047196
e4e5e2f0-58da-4fce-abe9-352fb2004fc7,Fully Paid,218834,Short Term,737,1088605,10+ years,Rent,Debt Consolidation,17689.76,14.3,,11,1,283328,393822,1,0,86265,No,GB87FHGO07484481825550,RRRF59127193901126
1f1a9d53-f389-4637-b507-6caf70dc7c4d,Fully Paid,181742,Short Term,,,2 years,Own Home,Debt Consolidation,11273.08,8.8,16,11,0,179246,532158,0,0,82025,No,GB53IOPZ60330508688975,OMVE97552566509270
4abc52ce-e158-4032-8368-263c5d01eefe,Fully Paid,99999999,Long Term,677,1361388,10+ years,Home Mortgage,Home Improvements,14260.45,21.1,,6,0,928853,1639506,0,0,91781,No,GB62LYQG75853273485275,UDAC23890651767330
dac50192-8644-4e6d-83da-86402ad05529,Fully Paid,216810,Short Term,703,660288,3 years,Own Home,Debt Consolidation,9629.2,15,,14,1,98724,343266,1,0,57739,Yes,GB83AZLV94618195297265,CQXN85017822623252
21dd5183-0a78-40f5-9dcb-a70b8d8f5b24,Charged Off,349646,Short Term,721,1698543,10+ years,Home Mortgage,Home Improvements,17693.18,22.6,22,6,1,43225,75372,1,0,52338,Yes,GB86UEMU02407411693202,NELE78151019791711
328752dc-0e3e-48a9-a2f7-fbd14913b69f,Fully Paid,487872,Long Term,597,1288922,< 1 year,Home Mortgage,Business Loan,37271.54,12.9,,14,0,287698,394702,0,0,14294,Yes,GB19PXTU99494349702422,BGBN02980526209924
865782ad-a61f-4614-bff4-b4428602f8e9,Charged Off,369556,Short Term,696,1772529,10+ years,Rent,Debt Consolidation,24372.25,14.3,49,18,1,284449,519486,1,0,64076,No,GB96VUXQ62633913382219,QLPC30095469291477
50451e89-c3e3-4303-8b3b-68137b65bc1a,Fully Paid,324566,Short Term,715,1596171,10+ years,Rent,Debt Consolidation,19819.28,21.1,15,6,0,113506,196152,0,0,153389,No,GB35KLUN12388235718400,DBFZ32385734557440
f509b5f3-8b6b-431d-8d33-22c409e0f0db,Fully Paid,314886,Short Term,713,1406627,10+ years,Rent,Debt Consolidation,22974.8,21.1,53,17,1,301150,452848,1,0,56453,No,GB98HGDK64344929700174,AULG68394886785862
00837346-63fe-43c8-8c1e-7292853fc957,Charged Off,179938,Short Term,731,689605,10+ years,Rent,Debt Consolidation,19481.46,19.5,,7,1,110808,303314,1,0,177924,Yes,GB81BSEP51691861738711,IZOQ06976645750443
5a90cbe3-8fee-4582-8823-1f31546dec6e,Fully Paid,428868,Long Term,,,10+ years,Home Mortgage,Debt Consolidation,24377.57,21.1,,20,1,446291,1210220,1,0,95266,Yes,GB94OQVY45976148802102,ADCC49427567945063
a7c8db3a-1a00-4ff5-9dec-808054ac4f2b,Fully Paid,363682,Long Term,,,10+ years,Home Mortgage,Debt Consolidation,19681.91,15.5,14,9,0,54321,100298,0,0,127328,No,GB44LPHT78308196362295,NGIO27113321781690
92a6c91f-f70f-41bb-96b6-89cab326451b,Fully Paid,430892,Short Term,,,4 years,Home Mortgage,Home Improvements,15359.79,22,,8,0,1322248,47844500,0,0,142406,No,GB09FJIK37709844711204,KEDT57761479780343
73011af7-13d1-43f9-9368-f2943b658251,Charged Off,90948,Short Term,,,,Rent,Debt Consolidation,8535.56,13.4,43,9,1,82916,164120,1,0,21968,Yes,GB52ODBY15405287977034,RTZS57651401722038
fbbf6ad0-5fde-40ab-a427-3aeb6d6c2347,Charged Off,562826,Short Term,,,< 1 year,Rent,Debt Consolidation,26749.91,24.7,,11,0,364914,501820,0,0,26711,Yes,GB13ZXST47242610188347,XFDG46517566725144
131602d3-0acd-4674-a1d8-062499da8799,Charged Off,219670,Short Term,,,5 years,Rent,Debt Consolidation,17233.95,10,,7,0,256595,393514,0,0,167363,No,GB09TQJR74382478418652,ZEBA99820504995719
ee5b6195-fda9-4bb5-9fee-cd7590d807ff,Charged Off,183106,Short Term,,,6 years,Rent,Debt Consolidation,15060.16,17.3,45,10,0,118408,296780,0,0,85095,Yes,GB61UWPE94751999743669,RMIL17343589344661
004a8ef6-a190-4e34-a343-302e6059290b,Fully Paid,111914,Short Term,747,450395,< 1 year,Home Mortgage,Debt Consolidation,8032.25,15,,12,0,261782,713196,0,0,152882,No,GB03XHCZ78352135957525,VDKF82928562525863
4b2bedb9-4367-421e-922d-4ad8e5583f36,Fully Paid,717112,Long Term,739,3337920,1 year,Home Mortgage,Home Improvements,39498.72,19.6,,9,0,362843,596794,0,0,194759,No,GB75NPGM94135335609345,EQJE62012980119684
dc253fea-b7ab-43f9-a796-38b8b109beda,Fully Paid,224532,Short Term,721,1299220,10+ years,Rent,Debt Consolidation,23385.96,21.9,,12,0,380874,509828,0,0,69861,No,GB77JIPY92292554856481,OJXL11493375925538
f8762a2d-2551-447a-ad51-c5ac68c837d5,Charged Off,110396,Short Term,,,10+ years,Rent,Other,25053.21,29.4,55,13,0,410115,719510,0,0,115642,Yes,GB75ZAQT25149999981568,TCQZ61334510325849
e114b620-a2bc-4f82-9849-b5d2635353ef,Fully Paid,99999999,Short Term,680,2850456,4 years,Home Mortgage,Debt Consolidation,56058.93,25.9,61,22,0,355908,453860,0,0,587,No,GB75UOWK13825028896646,BKBP33077528423938
305e0296-2ecc-433e-91ab-a942200b0ec5,Fully Paid,116204,Long Term,723,351272,5 years,Rent,Debt Consolidation,6937.47,8.7,,7,0,120840,346346,0,0,72261,Yes,GB34DQXI24978501221435,CWHP42722565745018
160af77f-a4f3-4dfa-a43a-a0dfdd641292,Charged Off,106502,Short Term,687,348536,7 years,Rent,Debt Consolidation,4705.16,10.9,,6,0,189506,311696,0,0,84930,No,GB74VUQR25608136867134,LQTX89757424531776
d17307b3-ca5f-4d91-825c-fc316ddf6d21,Fully Paid,99999999,Short Term,733,571767,2 years,Rent,Debt Consolidation,7547.37,10.8,28,9,0,202426,275748,0,0,151531,Yes,GB57EZZI88399959780632,RYNC22726263273966
88cdfe68-c386-4d14-9c45-0592ff22a7c2,Fully Paid,116776,Short Term,,,10+ years,Rent,Debt Consolidation,5671.12,15.8,25,3,0,76285,107998,0,0,20188,Yes,GB41XWMY79367845377362,XIUK04518358547212
dee89884-57f6-4f72-85f8-095e64f082d9,Charged Off,269632,Short Term,7190,1280714,10+ years,Own Home,Debt Consolidation,33618.6,14.4,43,12,0,112366,159456,0,0,7083,No,GB29SPMP56131226037009,ANGG12687667794097
3ea79db9-796f-4160-b538-4fbdf4b98be8,Fully Paid,99999999,Short Term,745,1193257,2 years,Home Mortgage,Debt Consolidation,19788.12,17.2,,10,0,552083,821656,0,0,17591,Yes,GB53ZBBG48343037036960,IZSA86307869737062
226afde1-d53e-458e-9f22-e89e88e4d8bc,Fully Paid,363770,Long Term,698,2337475,10+ years,Home Mortgage,Home Improvements,57268.09,25.7,11,22,0,647938,1364066,0,0,177769,No,GB97KOXN71791182240472,ERKD84720637367582
0305d301-12ba-425e-98df-28d5de4af2bd,Fully Paid,355234,Short Term,733,997082,8 years,Home Mortgage,Debt Consolidation,19858.8,23.3,5,10,0,228627,483956,0,0,58565,No,GB67IIRQ46253628869817,PZBD00399407240560
0b35880e-b44d-46a2-aa23-45ab37be5249,Charged Off,110594,Short Term,7250,955035,7 years,Home Mortgage,Debt Consolidation,24751.3,14,39,10,0,331265,561594,0,0,154178,Yes,GB07NSXD14697650215572,OKOA82758976227828
e086d859-ac75-49e0-8826-b7e878c2451f,Fully Paid,99999999,Short Term,742,844911,< 1 year,Home Mortgage,Debt Consolidation,14715.5,13.8,75,10,0,261402,521840,0,0,44862,Yes,GB81RFKO91663781225684,YUBU51071830126838
3407c98e-bedb-4d74-8223-102532825664,Fully Paid,131626,Short Term,747,1117428,5 years,Rent,Debt Consolidation,4721.12,21.6,51,12,0,86678,563838,0,0,10837,Yes,GB27BMDQ02254929325115,PPLL37388709294445
daee3456-9286-407a-95c1-abb9d5e6ea7d,Fully Paid,219340,Short Term,714,1288124,3 years,Rent,Debt Consolidation,11378.53,9.3,,7,0,229995,433730,0,0,76430,Yes,GB15XSZO52021041783175,YJYH81868768325475
dc0d86ef-436c-4a8d-8640-e69a36a44d22,Fully Paid,135388,Short Term,733,860624,5 years,Home Mortgage,Debt Consolidation,20153.11,26,,6,0,261706,351142,0,0,100551,No,GB57ASJH19540238511073,IMDT57729355510916
062de9ad-a06b-4e3d-9aab-fc0663445f75,Fully Paid,134838,Short Term,721,1009242,5 years,Rent,Debt Consolidation,9419.44,13.8,49,5,0,110618,166320,0,0,134372,No,GB89YKDU59792174491376,IBHH95103642804849
e066d958-4899-48e5-b871-f646895a23e4,Fully Paid,657030,Long Term,,,10+ years,Rent,Debt Consolidation,63804.85,11,,13,0,301853,403128,0,0,154496,No,GB90SVUP91511031776450,SZRQ32180340283976
b87541b5-6803-413c-9396-e38b92c73d6b,Fully Paid,99999999,Short Term,748,2903808,2 years,Home Mortgage,other,20278.13,19.7,,22,1,151487,502612,0,0,79473,Yes,GB33IAOZ18751693123250,DBGT95249493838909
23b3e470-f6f7-4ed1-b20e-9916afd0b668,Fully Paid,242022,Long Term,694,1103140,5 years,Rent,Debt Consolidation,17190.63,15.3,,13,0,400653,735196,0,0,170471,Yes,GB42JWQG43881899125258,HTJF50087894425035
6fce06f6-c5bb-41a4-8844-66adc60a958f,Fully Paid,112662,Short Term,,,10+ years,Rent,Debt Consolidation,11499.56,14.7,,11,0,215308,973830,0,0,61952,Yes,GB84NSAH06761699567515,IYHV20789617982715
3e33023b-8b89-4773-a0fb-41cceb985346,Fully Paid,220242,Short Term,710,2092299,4 years,Rent,Debt Consolidation,11437.81,22.9,12,5,0,20026,101266,0,0,159817,No,GB11UCXH18226201212516,VBLK45012885501120
779d612b-5523-42cf-a330-f624477ed6de,Fully Paid,771848,Long Term,657,2475928,10+ years,Rent,Debt Consolidation,61898.2,30.5,27,10,0,399969,679074,0,0,4791,Yes,GB88PTSY04408983103152,IEXE98440893636325
058ad21f-bfa1-4521-9ea9-a0158819491b,Fully Paid,679492,Long Term,594,2161022,7 years,Home Mortgage,Home Improvements,24131.33,17.8,47,13,0,348631,589314,0,0,37978,Yes,GB51MUHC17272273177246,URFX99307922337261
fbb5f262-1142-4ac2-b859-2750222e5b28,Fully Paid,298650,Short Term,710,1005290,10+ years,Rent,Debt Consolidation,20206.5,18.7,50,12,0,253289,543092,0,0,107489,Yes,GB24ZBPL93226175051326,HZCS58736765467614
7675b15e-3dfc-40b2-abde-7c6755afeb1c,Fully Paid,112530,Short Term,743,1846515,2 years,Rent,Debt Consolidation,5262.62,20,,7,0,183673,218350,0,0,170668,Yes,GB04BBDM67901938669538,SXTZ22049834771078
