Acc_BBAN,Acc_IBAN,Acc_Open_Dt,Balance,Cust_ID,Expense,Expense_Category,browser,device,dr_cr,login_time,logout_time,txn_Dt,txn_ID,txn_amount,txn_code,txn_remarks,txn_time,txn_type
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,42090.98,100001,Y,Entertainment,SAFARI,PC,Dr,14:17:28,15:24:47,3/2/2020,19282206,244.21,4,"To perhaps law series head add. Degree life most support manager.
Leader small support seat detail produce whom occur. Provide him forward bit shake now offer.",14:43:16,UPI
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,41846.77,100001,Y,Dining,EDGE,POS,Dr,17:15:03,18:55:17,3/2/2020,35264064,244.21,7,"Notice store tree measure rise open. Top issue figure. Measure soldier plan apply important instead interest American.
We us hand job direction. Three relationship never quickly. Play subject add.",18:10:41,DD
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,41602.56,100001,Y,Personal Care,CHROME,POS,Dr,21:52:16,23:40:21,3/2/2020,70319163,244.21,1,Evidence character option American. Game often hair interesting.,23:02:16,NEFT
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,41248.4,100001,Y,Insurance,IE,POS,Dr,6:53:25,8:57:42,3/8/2020,98996032,354.16,7,"Federal the hundred. Meeting final themselves lose.
Significant blue clearly. Difficult may set really account. Trouble must include plant. Morning purpose gun story wrong.",7:22:46,DD
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,40894.24,100001,Y,Rent,CHROME,POS,Dr,9:02:03,12:35:38,3/8/2020,22986023,354.16,3,"Not side father change discuss same. Party establish wall edge. Standard class fear either.
Food yes safe discuss believe. Floor recognize check happy. By grow choose.",10:45:37,RTGS
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,40540.08,100001,Y,Rent,OPERA,POS,Dr,14:18:28,17:27:08,3/8/2020,4300861,354.16,2,Service left prove citizen air affect produce. Result summer box culture while ten strategy. Cover safe find news.,15:51:33,IMPS
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,40894.24,100001,N,Credited,CHROME,MOBILE,Cr,15:17:05,17:50:30,3/8/2020,99984199,354.16,2,Rock reality stay. End common yeah his. Glass dream child budget everybody.,16:33:02,IMPS
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,40540.08,100001,Y,Personal Care,MI,MOBILE,Dr,19:14:11,21:57:01,3/8/2020,60911247,354.16,3,"Budget or five they important scene plan.
Size director nation. Tell describe baby town can box forward write.
Recently each fine citizen left support. Expect than civil face black month by leave.",20:32:59,RTGS
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,40134.18,100001,Y,Online Shopping,IE,PC,Dr,7:23:18,10:43:39,3/21/2020,3153307,405.9,1,"Game young quickly part now item. Executive whole pull cup talk finally. As officer tough indeed soon forward. Assume bad hotel build wrong.
Well black those. Good book age floor bed enter.",8:21:50,NEFT
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,40540.08,100001,N,Credited,OPERA,MOBILE,Cr,11:35:45,15:00:29,3/21/2020,76352362,405.9,5,Quickly whom near firm. Officer skill administration natural thus dream. Win pick while science opportunity.,12:59:33,CARDS
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,40945.98,100001,N,Credited,OPERA,POS,Cr,14:24:39,18:06:36,3/21/2020,74123438,405.9,4,"Positive Democrat where memory cell. Box mention force discussion.
Wall reveal seven president. Us understand interesting role religious religious final. In southern stage prevent.",15:43:42,UPI
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,40540.08,100001,Y,Utilities,EDGE,MOBILE,Dr,17:59:00,20:40:38,3/21/2020,86583220,405.9,3,"Ok east film. Girl available three military population attorney.
Thousand can talk system music authority.",19:43:55,RTGS
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,40343.77,100001,Y,Dining,IE,POS,Dr,13:10:17,18:24:02,3/23/2020,18301229,196.31,5,Effect toward house such carry. Sister hand evening cause nature. Wait change building red off cost.,15:18:30,CARDS
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,40540.08,100001,N,Credited,IE,POS,Cr,18:55:52,24:42:04,3/23/2020,28034322,196.31,6,"Buy big media surface gas care. These easy part lead edge discover see.
Fact threat loss inside answer. Enjoy most force make yourself get finally factor. Attention art yourself.",22:27:42,CHEQUE
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,39704.09,100001,Y,Insurance,CHROME,MOBILE,Dr,16:30:24,20:44:08,4/2/2020,52339257,835.99,1,"Less learn real little thank. Change never treatment friend. First I growth total man election.
Large program even company. While data note too view. School somebody newspaper return under.",18:37:35,NEFT
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,39290.61,100001,Y,Utilities,CHROME,POS,Dr,7:05:37,10:22:02,4/3/2020,49872170,413.48,2,Order every customer develop see. See sing happy hair different. Current lot cultural tend civil look science.,8:44:25,IMPS
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,39704.09,100001,N,Credited,SAFARI,POS,Cr,10:48:19,14:52:56,4/3/2020,7642722,413.48,7,"See admit yourself customer field turn sure democratic. Gas couple with third visit.
Exist arm particularly on sister. Movie toward customer probably that.",13:10:00,DD
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,40117.57,100001,N,Credited,SAFARI,PC,Cr,15:59:11,17:23:59,4/3/2020,51817367,413.48,7,"Born lay turn manage democratic. Concern enjoy suffer heavy believe chair month. Issue goal forget rise.
Sing value much chance speech. Finally member let nothing however.",16:49:35,DD
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,39704.09,100001,Y,Online Shopping,OPERA,PC,Dr,21:54:40,25:02:41,4/3/2020,23575202,413.48,5,Able large toward everybody catch stuff. Finally base former statement together paper. After power manage act between now travel tonight.,23:52:59,CARDS
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,40586.9,100001,N,Credited,MI,PC,Cr,15:33:52,22:24:30,4/10/2020,4603580,882.81,3,Clearly tax son painting window imagine. Six a home quickly beat hot under. Threat fact expect federal skill growth collection tree.,20:01:10,RTGS
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,38932.53,100001,Y,Personal Care,IE,PC,Dr,8:57:51,13:41:14,4/14/2020,70684902,1654.37,3,Team push position rock government easy. Statement hundred policy region manage record hear.,10:43:18,RTGS
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,40586.9,100001,N,Credited,OPERA,PC,Cr,12:28:27,14:31:33,4/14/2020,53757678,1654.37,1,"Job religious training chance hospital hour front. World such defense.
Often ability follow receive red. Only memory reality population wrong voice.",13:41:49,NEFT
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,38932.53,100001,Y,Utilities,SAFARI,MOBILE,Dr,21:08:21,24:15:32,4/14/2020,74611409,1654.37,2,"Them choose movement various doctor capital without. High spring land fact simple though our. Than still near push country.
Direction likely sea skin. Always ago help Mrs half who.",23:03:33,IMPS
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,38778.84,100001,Y,Dining,SAFARI,PC,Dr,18:30:16,25:00:22,4/20/2020,36725670,153.69,1,Then good yes particularly blood adult drop. Ready tax almost town become. With performance authority fear. Deep account control audience first light talk health.,21:44:41,NEFT
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,40104.63,100001,N,Credited,CHROME,POS,Cr,7:35:49,13:11:12,4/22/2020,67225828,1325.79,3,Everyone after as view. Wrong population operation next right war. Attorney camera support possible child matter.,11:13:23,RTGS
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,38778.84,100001,Y,Medicals,FF,PC,Dr,17:59:43,22:02:03,4/22/2020,64854229,1325.79,7,"Strong story sure evening movement human science product. Eat to stop new.
Find skin ask sea project prove. Most film the everybody room theory. Friend anyone TV if.",20:47:47,DD
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,40019.1,100001,N,Credited,OPERA,POS,Cr,10:56:10,18:01:46,5/3/2020,75742317,1240.26,1,Daughter raise four available feel. Gas plant lose picture last admit young. Land another method argue. Change despite range go method.,12:49:37,NEFT
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,40391.92,100001,N,Credited,FF,MOBILE,Cr,2:44:10,5:35:13,5/6/2020,8814296,372.82,5,"Security explain current performance note skin clear authority. Remain wind student heart red body.
Police food bar college couple amount behind. However second debate. From quite stand life.",4:27:39,CARDS
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,40019.1,100001,Y,Utilities,IE,MOBILE,Dr,7:49:48,11:28:57,5/6/2020,61739239,372.82,3,Foreign simple investment. All animal health. That three specific about system difference not.,9:46:06,RTGS
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,40391.92,100001,N,Credited,IE,PC,Cr,13:50:23,15:22:59,5/6/2020,59280996,372.82,7,Sense yard box protect thing partner. They attack service subject. Mention probably her ok.,14:50:36,DD
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,40019.1,100001,Y,Insurance,EDGE,POS,Dr,18:17:08,19:53:10,5/6/2020,65532614,372.82,7,Theory reflect gun need show add. Type that eye indicate grow part south. Without tax letter first.,19:29:02,DD
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,40391.92,100001,N,Credited,MI,PC,Cr,21:51:09,24:55:37,5/6/2020,61288980,372.82,1,"Building region party. Imagine home show note drive why life blue. Level question them care fall rise technology.
Ground fear remain sound play style fish.",23:28:07,NEFT
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,40136.06,100001,Y,Online Shopping,IE,PC,Dr,4:11:47,7:42:15,5/16/2020,48914505,255.86,5,"Total somebody ready college little. Oil cost respond wall seven pretty federal. Reality machine attention relate past must.
North once other must consider.",5:18:54,CARDS
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,40391.92,100001,N,Credited,IE,MOBILE,Cr,10:49:28,13:39:25,5/16/2020,13708924,255.86,5,Medical appear catch team interest performance treatment. Some leave it item attention item. Rather often agency contain citizen rich military.,11:27:02,CARDS
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,40136.06,100001,Y,Rent,CHROME,MOBILE,Dr,12:52:30,15:29:40,5/16/2020,254182,255.86,1,"Future age total population phone project medical. Down forget pattern including plan. Space give morning subject decade near thousand.
Decision few ready air learn.",14:41:07,NEFT
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,39880.2,100001,Y,Entertainment,FF,POS,Dr,19:47:53,21:35:01,5/16/2020,59752035,255.86,7,"Them defense model executive. Including prove truth example consumer. However hold figure employee. Data maybe pull.
Him bill standard stuff lose line. On father student.",20:55:46,DD
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,38983.68,100001,Y,Medicals,SAFARI,MOBILE,Dr,5:47:52,9:11:18,5/26/2020,16955653,896.52,3,Kitchen report particularly entire. Middle white think cause ago.,7:18:01,RTGS
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,38087.16,100001,Y,Medicals,FF,PC,Dr,9:10:15,13:08:44,5/26/2020,77387387,896.52,6,"Defense action discuss. Without example environment.
Loss population street budget grow. There camera trouble worry new. Theory fight choice model subject.",10:50:59,CHEQUE
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,38983.68,100001,N,Credited,EDGE,PC,Cr,17:08:42,20:52:50,5/26/2020,24186254,896.52,1,"Black these east. Voice one PM space. Play season ten whom.
Young public yourself nature price style green. Upon bar peace. Attorney sound detail detail particular off nature song.",18:30:32,NEFT
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,39880.2,100001,N,Credited,IE,POS,Cr,17:50:41,21:37:26,5/26/2020,52501067,896.52,3,"Among hold so these. Activity inside worker see six even close. With me charge when sort enjoy.
Scene next improve two floor writer.",19:37:59,RTGS
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,38449.71,100001,Y,Online Shopping,EDGE,MOBILE,Dr,17:36:34,21:18:09,5/29/2020,49510898,1430.49,5,Interesting brother the the store able develop. Recognize late management trial law poor must art. Dark parent soldier follow. Last role maintain pay.,19:38:22,CARDS
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,39116.45,100001,N,Credited,FF,MOBILE,Cr,12:22:18,16:30:45,5/30/2020,85147690,666.74,1,"Protect smile identify. Material commercial miss.
President on director against responsibility plant those. Nothing six future ago person policy. Trouble employee time include stock her.",13:34:19,NEFT
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,38449.71,100001,Y,Entertainment,FF,POS,Dr,19:13:03,25:38:29,5/30/2020,92767089,666.74,1,"Human white meet road. Investment within carry. Possible group tell sort simply after.
Senior court focus worry. Seem very discuss right.",22:45:15,NEFT
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,40188.78,100001,N,Credited,CHROME,MOBILE,Cr,2:57:34,6:27:49,6/4/2020,80070733,1739.07,7,Door do night investment most. Give improve bit something blue themselves. Early continue way firm let simple.,4:52:41,DD
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,38449.71,100001,Y,Online Shopping,FF,MOBILE,Dr,11:30:24,15:39:05,6/4/2020,62440981,1739.07,6,Six nature goal report. Like although east team teacher central. Development enter soon beautiful few break.,13:38:27,CHEQUE
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,40188.78,100001,N,Credited,SAFARI,PC,Cr,15:29:02,17:57:24,6/4/2020,64842523,1739.07,5,"We provide father want base face. Remember city return woman room put. Strategy PM environment finish.
Economy body value often. Make chair movement send get.",16:56:08,CARDS
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,38449.71,100001,Y,Transportation,FF,MOBILE,Dr,18:32:27,22:29:39,6/4/2020,28035268,1739.07,4,Ahead thus hot population write hundred late. Stop wall quite.,20:37:24,UPI
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,38780.22,100001,N,Credited,CHROME,PC,Cr,6:52:38,9:07:38,6/6/2020,68695330,330.51,5,"Dream soon your order environment deal. Show should church stand employee film air.
Maybe conference with. Smile modern music young yet effect.",8:01:06,CARDS
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,38449.71,100001,Y,Insurance,MI,POS,Dr,19:29:35,24:16:38,6/6/2020,24787147,330.51,2,"Forget too thank between top strong. Similar professor book kitchen whatever tough their.
Realize data project wait level.",21:24:05,IMPS
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,37180.19,100001,Y,Household Consumables,EDGE,MOBILE,Dr,7:06:39,9:28:33,6/9/2020,2946269,1269.52,6,"Drive claim actually partner specific just. Time else road benefit party south no provide.
Factor hand can inside. On father we player pattern. Make professor argue door.",7:31:01,CHEQUE
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,35910.67,100001,Y,Rent,EDGE,PC,Dr,9:21:42,12:40:15,6/9/2020,25739107,1269.52,2,Main lawyer lot worker glass. Want throw major happen not wall.,10:46:28,IMPS
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,34641.15,100001,Y,Groceries,IE,PC,Dr,11:57:19,14:53:00,6/9/2020,35207153,1269.52,6,Matter seven religious house receive. Think forget security key age man since. Lot case public could catch probably week.,13:12:30,CHEQUE
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,33371.63,100001,Y,Entertainment,MI,POS,Dr,16:16:06,17:26:59,6/9/2020,31128568,1269.52,6,Gun pressure many age year ready behavior. On better hit baby behavior phone. Wind difference stand. Serve especially my how.,16:58:31,CHEQUE
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,34641.15,100001,N,Credited,FF,PC,Cr,21:55:02,24:44:04,6/9/2020,66307037,1269.52,1,Pull look south fund partner fast speak. Focus a your industry during.,23:40:31,NEFT
DCTX14808940860840,GB94WWYR43460145320993,1/28/2015,34666.56,100001,N,Credited,SAFARI,MOBILE,Cr,5:34:04,10:05:58,6/30/2020,76542268,25.41,2,"You hour hard interest sea. Management rock window country speech compare poor.
Range south that. Work animal current radio. These father both their future senior treatment.",7:46:02,IMPS
